,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4966,0.758,0.841,0,-7.509,1,0.0319,0.0544,0.000153,0.103,0.849,114.487,audio_features,47eSFHsPDVJwssTTG62Af3,spotify:track:47eSFHsPDVJwssTTG62Af3,https://api.spotify.com/v1/tracks/47eSFHsPDVJwssTTG62Af3,https://api.spotify.com/v1/audio-analysis/47eSFHsPDVJwssTTG62Af3,287440,4
4967,0.653,0.371,2,-16.791,0,0.165,0.894,3.67e-06,0.276,0.738,109.376,audio_features,1pETAnznla509bUKb34xnS,spotify:track:1pETAnznla509bUKb34xnS,https://api.spotify.com/v1/tracks/1pETAnznla509bUKb34xnS,https://api.spotify.com/v1/audio-analysis/1pETAnznla509bUKb34xnS,167667,4
4968,0.58,0.388,10,-10.189,1,0.0257,0.189,0.000188,0.219,0.282,146.541,audio_features,6SI3qNCqO31xOdvxnbgGRd,spotify:track:6SI3qNCqO31xOdvxnbgGRd,https://api.spotify.com/v1/tracks/6SI3qNCqO31xOdvxnbgGRd,https://api.spotify.com/v1/audio-analysis/6SI3qNCqO31xOdvxnbgGRd,171533,4
4969,0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,audio_features,2h23bjG8B3bcD47HBu6bHG,spotify:track:2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/tracks/2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/audio-analysis/2h23bjG8B3bcD47HBu6bHG,242707,4
4970,0.362,0.896,1,-4.622,1,0.0772,0.00306,0.0,0.102,0.327,137.485,audio_features,3m6ErylZBDiy7KQPFW8QFv,spotify:track:3m6ErylZBDiy7KQPFW8QFv,https://api.spotify.com/v1/tracks/3m6ErylZBDiy7KQPFW8QFv,https://api.spotify.com/v1/audio-analysis/3m6ErylZBDiy7KQPFW8QFv,247227,4
4971,0.436,0.434,11,-7.965,1,0.031,0.119,2.95e-06,0.183,0.121,88.872,audio_features,4fJtDPJ2NiLfFfZfu8HyYc,spotify:track:4fJtDPJ2NiLfFfZfu8HyYc,https://api.spotify.com/v1/tracks/4fJtDPJ2NiLfFfZfu8HyYc,https://api.spotify.com/v1/audio-analysis/4fJtDPJ2NiLfFfZfu8HyYc,154960,4
4972,0.539,0.452,4,-16.838,0,0.0461,0.0238,0.0197,0.944,0.928,163.101,audio_features,2BlaUfBTbWG50DoZHBD1uV,spotify:track:2BlaUfBTbWG50DoZHBD1uV,https://api.spotify.com/v1/tracks/2BlaUfBTbWG50DoZHBD1uV,https://api.spotify.com/v1/audio-analysis/2BlaUfBTbWG50DoZHBD1uV,185493,4
4973,0.755,0.805,5,-2.972,0,0.0372,0.0366,0.0518,0.292,0.722,119.977,audio_features,1iSzIT6j7be9u0oNTHutRn,spotify:track:1iSzIT6j7be9u0oNTHutRn,https://api.spotify.com/v1/tracks/1iSzIT6j7be9u0oNTHutRn,https://api.spotify.com/v1/audio-analysis/1iSzIT6j7be9u0oNTHutRn,228157,4
4974,0.612,0.514,4,-11.593,1,0.0258,0.335,3.16e-06,0.051,0.365,100.997,audio_features,3S47bNqbF19uNSr6vS4spc,spotify:track:3S47bNqbF19uNSr6vS4spc,https://api.spotify.com/v1/tracks/3S47bNqbF19uNSr6vS4spc,https://api.spotify.com/v1/audio-analysis/3S47bNqbF19uNSr6vS4spc,190226,4
4975,0.606,0.52,8,-11.312,1,0.036,0.0356,0.000628,0.354,0.765,93.449,audio_features,37soQoNhEEIrhhYgHWK1xU,spotify:track:37soQoNhEEIrhhYgHWK1xU,https://api.spotify.com/v1/tracks/37soQoNhEEIrhhYgHWK1xU,https://api.spotify.com/v1/audio-analysis/37soQoNhEEIrhhYgHWK1xU,138533,4
4976,0.434,0.315,11,-13.763,1,0.0298,0.325,0.134,0.131,0.198,128.751,audio_features,0AAaEKogi9tLTvvVvstLCJ,spotify:track:0AAaEKogi9tLTvvVvstLCJ,https://api.spotify.com/v1/tracks/0AAaEKogi9tLTvvVvstLCJ,https://api.spotify.com/v1/audio-analysis/0AAaEKogi9tLTvvVvstLCJ,278600,4
4977,0.0897,0.0772,5,-25.566,1,0.0412,0.93,0.856,0.115,0.156,71.676,audio_features,0FNqa4vnuoDLsvJNBe6HjP,spotify:track:0FNqa4vnuoDLsvJNBe6HjP,https://api.spotify.com/v1/tracks/0FNqa4vnuoDLsvJNBe6HjP,https://api.spotify.com/v1/audio-analysis/0FNqa4vnuoDLsvJNBe6HjP,150000,3
4978,0.518,0.729,2,-11.856,1,0.174,0.469,0.803,0.302,0.369,90.661,audio_features,14v8jznoR89bjfgmVWvCrh,spotify:track:14v8jznoR89bjfgmVWvCrh,https://api.spotify.com/v1/tracks/14v8jznoR89bjfgmVWvCrh,https://api.spotify.com/v1/audio-analysis/14v8jznoR89bjfgmVWvCrh,380027,4
4979,0.489,0.686,2,-8.034,1,0.0375,0.00287,0.749,0.212,0.313,177.101,audio_features,21oe8ZdEOkGRtuvBjOnumN,spotify:track:21oe8ZdEOkGRtuvBjOnumN,https://api.spotify.com/v1/tracks/21oe8ZdEOkGRtuvBjOnumN,https://api.spotify.com/v1/audio-analysis/21oe8ZdEOkGRtuvBjOnumN,315080,4
4980,0.654,0.334,8,-12.662,1,0.0521,0.702,0.714,0.114,0.697,81.544,audio_features,2oMaXY0yiWhAEWD7SutXh2,spotify:track:2oMaXY0yiWhAEWD7SutXh2,https://api.spotify.com/v1/tracks/2oMaXY0yiWhAEWD7SutXh2,https://api.spotify.com/v1/audio-analysis/2oMaXY0yiWhAEWD7SutXh2,410667,4
4981,0.549,0.547,7,-10.119,1,0.0328,0.0532,0.321,0.0655,0.288,81.05,audio_features,7IoLw1bECmOSWcm2u9SmRH,spotify:track:7IoLw1bECmOSWcm2u9SmRH,https://api.spotify.com/v1/tracks/7IoLw1bECmOSWcm2u9SmRH,https://api.spotify.com/v1/audio-analysis/7IoLw1bECmOSWcm2u9SmRH,285267,4
4982,0.762,0.692,5,-3.973,0,0.0438,0.113,0.0,0.094,0.397,114.906,audio_features,7Hqig8kp32q2Ire3ECQvWM,spotify:track:7Hqig8kp32q2Ire3ECQvWM,https://api.spotify.com/v1/tracks/7Hqig8kp32q2Ire3ECQvWM,https://api.spotify.com/v1/audio-analysis/7Hqig8kp32q2Ire3ECQvWM,208307,4
4983,0.631,0.815,4,-4.529,1,0.0508,0.00841,5.86e-05,0.785,0.268,107.987,audio_features,14r4a42hvJcusMBB7cfZxm,spotify:track:14r4a42hvJcusMBB7cfZxm,https://api.spotify.com/v1/tracks/14r4a42hvJcusMBB7cfZxm,https://api.spotify.com/v1/audio-analysis/14r4a42hvJcusMBB7cfZxm,322480,4
4984,0.687,0.283,9,-14.84,1,0.929,0.776,0.0,0.461,0.328,80.469,audio_features,2yvWkrlNApnKycQUT2s3ct,spotify:track:2yvWkrlNApnKycQUT2s3ct,https://api.spotify.com/v1/tracks/2yvWkrlNApnKycQUT2s3ct,https://api.spotify.com/v1/audio-analysis/2yvWkrlNApnKycQUT2s3ct,72533,4
4985,0.494,0.452,6,-9.907,1,0.0297,0.882,0.0,0.417,0.603,100.258,audio_features,1BILDfIiSgFh6MvLHjq1Jo,spotify:track:1BILDfIiSgFh6MvLHjq1Jo,https://api.spotify.com/v1/tracks/1BILDfIiSgFh6MvLHjq1Jo,https://api.spotify.com/v1/audio-analysis/1BILDfIiSgFh6MvLHjq1Jo,134729,3
4986,0.702,0.871,10,-6.728,0,0.0926,0.127,4.18e-05,0.0819,0.664,107.982,audio_features,6WEBIVqiEsevfgJefTyuQQ,spotify:track:6WEBIVqiEsevfgJefTyuQQ,https://api.spotify.com/v1/tracks/6WEBIVqiEsevfgJefTyuQQ,https://api.spotify.com/v1/audio-analysis/6WEBIVqiEsevfgJefTyuQQ,221520,4
4987,0.668,0.307,2,-13.955,1,0.0277,0.302,4.34e-06,0.0865,0.738,92.646,audio_features,6KmnejQFYdWUVUJh6zwEce,spotify:track:6KmnejQFYdWUVUJh6zwEce,https://api.spotify.com/v1/tracks/6KmnejQFYdWUVUJh6zwEce,https://api.spotify.com/v1/audio-analysis/6KmnejQFYdWUVUJh6zwEce,278933,3
4988,0.184,0.423,3,-9.335,1,0.0399,0.496,0.901,0.201,0.0954,137.74,audio_features,55gISxV37mffOW2DbSskT3,spotify:track:55gISxV37mffOW2DbSskT3,https://api.spotify.com/v1/tracks/55gISxV37mffOW2DbSskT3,https://api.spotify.com/v1/audio-analysis/55gISxV37mffOW2DbSskT3,406573,4
4989,0.488,0.122,5,-12.584,1,0.0362,0.984,1.14e-05,0.11,0.331,79.514,audio_features,1QdQ4r05QWhtcTTXOgRtyA,spotify:track:1QdQ4r05QWhtcTTXOgRtyA,https://api.spotify.com/v1/tracks/1QdQ4r05QWhtcTTXOgRtyA,https://api.spotify.com/v1/audio-analysis/1QdQ4r05QWhtcTTXOgRtyA,196347,4
4990,0.683,0.636,7,-12.096,0,0.0978,0.302,0.498,0.0972,0.615,160.012,audio_features,1K4OfBFaLleSUaUVjp1l2X,spotify:track:1K4OfBFaLleSUaUVjp1l2X,https://api.spotify.com/v1/tracks/1K4OfBFaLleSUaUVjp1l2X,https://api.spotify.com/v1/audio-analysis/1K4OfBFaLleSUaUVjp1l2X,142365,4
4991,0.7,0.738,1,-4.398,1,0.0324,0.0381,0.00527,0.22,0.796,144.035,audio_features,5uTjNzGKCQ50synrf9dWmT,spotify:track:5uTjNzGKCQ50synrf9dWmT,https://api.spotify.com/v1/tracks/5uTjNzGKCQ50synrf9dWmT,https://api.spotify.com/v1/audio-analysis/5uTjNzGKCQ50synrf9dWmT,210267,4
4992,0.897,0.689,9,-10.39,0,0.0438,0.925,0.9,0.109,0.426,120.032,audio_features,7ItGBG7x9PbJssFgRgB0yj,spotify:track:7ItGBG7x9PbJssFgRgB0yj,https://api.spotify.com/v1/tracks/7ItGBG7x9PbJssFgRgB0yj,https://api.spotify.com/v1/audio-analysis/7ItGBG7x9PbJssFgRgB0yj,243493,3
4993,0.326,0.373,2,-8.447,1,0.0384,0.00481,0.0,0.0731,0.277,144.812,audio_features,7n7aetN8I6fbyfGum2jtSG,spotify:track:7n7aetN8I6fbyfGum2jtSG,https://api.spotify.com/v1/tracks/7n7aetN8I6fbyfGum2jtSG,https://api.spotify.com/v1/audio-analysis/7n7aetN8I6fbyfGum2jtSG,170573,4
4994,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,audio_features,39qYD4J4BKvZMQgxfXl5bv,spotify:track:39qYD4J4BKvZMQgxfXl5bv,https://api.spotify.com/v1/tracks/39qYD4J4BKvZMQgxfXl5bv,https://api.spotify.com/v1/audio-analysis/39qYD4J4BKvZMQgxfXl5bv,276280,4
4995,0.783,0.395,11,-10.249,0,0.162,0.00142,0.0338,0.368,0.277,90.172,audio_features,7otmKWoMlpWkrMnnIQHXEg,spotify:track:7otmKWoMlpWkrMnnIQHXEg,https://api.spotify.com/v1/tracks/7otmKWoMlpWkrMnnIQHXEg,https://api.spotify.com/v1/audio-analysis/7otmKWoMlpWkrMnnIQHXEg,239080,4
4996,0.299,0.963,1,-5.735,1,0.158,0.0159,7.02e-06,0.549,0.15,143.539,audio_features,22KezdnLpayPKz4aTDt899,spotify:track:22KezdnLpayPKz4aTDt899,https://api.spotify.com/v1/tracks/22KezdnLpayPKz4aTDt899,https://api.spotify.com/v1/audio-analysis/22KezdnLpayPKz4aTDt899,187493,4
4997,0.595,0.506,4,-9.682,1,0.0388,0.0464,0.000138,0.107,0.346,141.981,audio_features,7IxVWmdabNVhfLBV3JD0nJ,spotify:track:7IxVWmdabNVhfLBV3JD0nJ,https://api.spotify.com/v1/tracks/7IxVWmdabNVhfLBV3JD0nJ,https://api.spotify.com/v1/audio-analysis/7IxVWmdabNVhfLBV3JD0nJ,217987,4
4998,0.664,0.634,2,-6.348,1,0.0349,0.683,3.34e-05,0.221,0.666,93.914,audio_features,3iX0BMs9dX9CsgrHhiB173,spotify:track:3iX0BMs9dX9CsgrHhiB173,https://api.spotify.com/v1/tracks/3iX0BMs9dX9CsgrHhiB173,https://api.spotify.com/v1/audio-analysis/3iX0BMs9dX9CsgrHhiB173,208467,4
4999,0.524,0.639,10,-7.18,1,0.103,0.238,0.0,0.0598,0.582,87.998,audio_features,2JtSnwYNKOphDrshYL8n4p,spotify:track:2JtSnwYNKOphDrshYL8n4p,https://api.spotify.com/v1/tracks/2JtSnwYNKOphDrshYL8n4p,https://api.spotify.com/v1/audio-analysis/2JtSnwYNKOphDrshYL8n4p,219960,4
5000,0.442,0.514,2,-11.272,1,0.0416,0.266,0.00541,0.745,0.704,124.886,audio_features,40yuBUx5IakZTxbmEqa6b5,spotify:track:40yuBUx5IakZTxbmEqa6b5,https://api.spotify.com/v1/tracks/40yuBUx5IakZTxbmEqa6b5,https://api.spotify.com/v1/audio-analysis/40yuBUx5IakZTxbmEqa6b5,268947,4
5001,0.753,0.471,0,-10.48,1,0.0317,0.0805,0.0299,0.131,0.778,96.038,audio_features,6l4TNbfPtNAOOlGIfceSaO,spotify:track:6l4TNbfPtNAOOlGIfceSaO,https://api.spotify.com/v1/tracks/6l4TNbfPtNAOOlGIfceSaO,https://api.spotify.com/v1/audio-analysis/6l4TNbfPtNAOOlGIfceSaO,346133,4
5002,0.609,0.798,11,-7.902,0,0.0345,0.0459,0.0,0.21,0.77,149.047,audio_features,6wtmql7FJ7SSLuSw8JD8rX,spotify:track:6wtmql7FJ7SSLuSw8JD8rX,https://api.spotify.com/v1/tracks/6wtmql7FJ7SSLuSw8JD8rX,https://api.spotify.com/v1/audio-analysis/6wtmql7FJ7SSLuSw8JD8rX,198867,4
5003,0.62,0.703,2,-7.854,1,0.0836,0.479,0.0,0.14,0.559,136.155,audio_features,00IrSynHsun7DpDrLkRIjM,spotify:track:00IrSynHsun7DpDrLkRIjM,https://api.spotify.com/v1/tracks/00IrSynHsun7DpDrLkRIjM,https://api.spotify.com/v1/audio-analysis/00IrSynHsun7DpDrLkRIjM,239693,4
5004,0.671,0.501,4,-13.119,1,0.0594,0.342,0.0,0.194,0.86,87.04,audio_features,5KqldkCunQ2rWxruMEtGh0,spotify:track:5KqldkCunQ2rWxruMEtGh0,https://api.spotify.com/v1/tracks/5KqldkCunQ2rWxruMEtGh0,https://api.spotify.com/v1/audio-analysis/5KqldkCunQ2rWxruMEtGh0,214880,4
5005,0.632,0.683,7,-6.434,1,0.0383,0.163,0.00013,0.847,0.701,105.955,audio_features,49OMJ1prsRA7ZYgrAjz70c,spotify:track:49OMJ1prsRA7ZYgrAjz70c,https://api.spotify.com/v1/tracks/49OMJ1prsRA7ZYgrAjz70c,https://api.spotify.com/v1/audio-analysis/49OMJ1prsRA7ZYgrAjz70c,197213,4
5006,0.685,0.93,2,-4.7,0,0.115,0.737,5.57e-05,0.393,0.79,93.549,audio_features,2lIxOmTkZZDZEw18MD8EcV,spotify:track:2lIxOmTkZZDZEw18MD8EcV,https://api.spotify.com/v1/tracks/2lIxOmTkZZDZEw18MD8EcV,https://api.spotify.com/v1/audio-analysis/2lIxOmTkZZDZEw18MD8EcV,165413,4
5007,0.61,0.919,8,-6.889,1,0.0643,0.000587,0.00263,0.186,0.657,108.11,audio_features,2ZODjHVq1JxCBqWFeBPmAo,spotify:track:2ZODjHVq1JxCBqWFeBPmAo,https://api.spotify.com/v1/tracks/2ZODjHVq1JxCBqWFeBPmAo,https://api.spotify.com/v1/audio-analysis/2ZODjHVq1JxCBqWFeBPmAo,313773,4
5008,0.918,0.764,11,-5.548,0,0.102,0.0423,0.000338,0.134,0.752,122.351,audio_features,7sQkeztZAGR3haZL71wvZe,spotify:track:7sQkeztZAGR3haZL71wvZe,https://api.spotify.com/v1/tracks/7sQkeztZAGR3haZL71wvZe,https://api.spotify.com/v1/audio-analysis/7sQkeztZAGR3haZL71wvZe,252480,4
5009,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4
5010,0.396,0.642,4,-17.652,1,0.0304,0.000538,0.0902,0.43,0.632,89.993,audio_features,4jq1ub07tQbAetGC8o6Ski,spotify:track:4jq1ub07tQbAetGC8o6Ski,https://api.spotify.com/v1/tracks/4jq1ub07tQbAetGC8o6Ski,https://api.spotify.com/v1/audio-analysis/4jq1ub07tQbAetGC8o6Ski,145215,4
5011,0.194,0.885,9,-3.527,1,0.0542,0.000822,6.67e-05,0.935,0.613,135.587,audio_features,7tTcIH8iQ5QZukz3SvdlSq,spotify:track:7tTcIH8iQ5QZukz3SvdlSq,https://api.spotify.com/v1/tracks/7tTcIH8iQ5QZukz3SvdlSq,https://api.spotify.com/v1/audio-analysis/7tTcIH8iQ5QZukz3SvdlSq,194757,3
5012,0.828,0.777,7,-3.356,1,0.0513,0.0901,0.0,0.0973,0.867,120.04,audio_features,3AqhGYasXnen5PvLsHL1vc,spotify:track:3AqhGYasXnen5PvLsHL1vc,https://api.spotify.com/v1/tracks/3AqhGYasXnen5PvLsHL1vc,https://api.spotify.com/v1/audio-analysis/3AqhGYasXnen5PvLsHL1vc,216093,4
5013,0.77,0.86,6,-3.702,1,0.19,0.0159,0.000713,0.0682,0.547,96.428,audio_features,3uVE5vLKkigiWBOQEgmdDk,spotify:track:3uVE5vLKkigiWBOQEgmdDk,https://api.spotify.com/v1/tracks/3uVE5vLKkigiWBOQEgmdDk,https://api.spotify.com/v1/audio-analysis/3uVE5vLKkigiWBOQEgmdDk,281907,4
5014,0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0638,0.762,95.862,audio_features,5xl5582IihbEZAnfj0xyso,spotify:track:5xl5582IihbEZAnfj0xyso,https://api.spotify.com/v1/tracks/5xl5582IihbEZAnfj0xyso,https://api.spotify.com/v1/audio-analysis/5xl5582IihbEZAnfj0xyso,250032,4
5015,0.599,0.622,0,-7.621,1,0.0571,0.4,0.00273,0.292,0.961,161.929,audio_features,2dq2J24oIF67Uvttut4dv7,spotify:track:2dq2J24oIF67Uvttut4dv7,https://api.spotify.com/v1/tracks/2dq2J24oIF67Uvttut4dv7,https://api.spotify.com/v1/audio-analysis/2dq2J24oIF67Uvttut4dv7,125893,4
5016,0.386,0.74,6,-9.383,0,0.0537,0.000179,0.00753,0.324,0.817,131.883,audio_features,3aJ1usdhO4jQ5VAFiet0CL,spotify:track:3aJ1usdhO4jQ5VAFiet0CL,https://api.spotify.com/v1/tracks/3aJ1usdhO4jQ5VAFiet0CL,https://api.spotify.com/v1/audio-analysis/3aJ1usdhO4jQ5VAFiet0CL,181387,4
5017,0.465,0.812,7,-6.398,1,0.0467,0.00591,0.000494,0.408,0.811,146.2,audio_features,0CKxrnF9KplS21LTjkkqsW,spotify:track:0CKxrnF9KplS21LTjkkqsW,https://api.spotify.com/v1/tracks/0CKxrnF9KplS21LTjkkqsW,https://api.spotify.com/v1/audio-analysis/0CKxrnF9KplS21LTjkkqsW,255346,4
5018,0.517,0.858,7,-6.03,1,0.0672,0.115,0.000244,0.121,0.669,150.645,audio_features,32rUsiLCvd1yZWr4UFUoiu,spotify:track:32rUsiLCvd1yZWr4UFUoiu,https://api.spotify.com/v1/tracks/32rUsiLCvd1yZWr4UFUoiu,https://api.spotify.com/v1/audio-analysis/32rUsiLCvd1yZWr4UFUoiu,220587,4
5019,0.436,0.936,5,-4.279,0,0.0637,0.000172,0.0,0.343,0.556,160.097,audio_features,0EQJal8357aE0QAQsweEAN,spotify:track:0EQJal8357aE0QAQsweEAN,https://api.spotify.com/v1/tracks/0EQJal8357aE0QAQsweEAN,https://api.spotify.com/v1/audio-analysis/0EQJal8357aE0QAQsweEAN,228013,4
5020,0.472,0.977,10,-7.325,0,0.081,0.00282,0.885,0.0947,0.696,136.739,audio_features,0MjKOMvaI2TlbIYkgfwuhp,spotify:track:0MjKOMvaI2TlbIYkgfwuhp,https://api.spotify.com/v1/tracks/0MjKOMvaI2TlbIYkgfwuhp,https://api.spotify.com/v1/audio-analysis/0MjKOMvaI2TlbIYkgfwuhp,81933,4
5021,0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,audio_features,1158ckiB5S4cpsdYHDB9IF,spotify:track:1158ckiB5S4cpsdYHDB9IF,https://api.spotify.com/v1/tracks/1158ckiB5S4cpsdYHDB9IF,https://api.spotify.com/v1/audio-analysis/1158ckiB5S4cpsdYHDB9IF,214760,4
5022,0.667,0.667,7,-6.267,1,0.0388,0.00013,0.00385,0.0711,0.843,130.321,audio_features,2i8lRhmZNKaM1ypHwRybuD,spotify:track:2i8lRhmZNKaM1ypHwRybuD,https://api.spotify.com/v1/tracks/2i8lRhmZNKaM1ypHwRybuD,https://api.spotify.com/v1/audio-analysis/2i8lRhmZNKaM1ypHwRybuD,243213,4
5023,0.363,0.171,8,-14.248,1,0.0323,0.887,2.55e-06,0.181,0.199,73.734,audio_features,5kb8hqeLEXspWJZ0LrJPqE,spotify:track:5kb8hqeLEXspWJZ0LrJPqE,https://api.spotify.com/v1/tracks/5kb8hqeLEXspWJZ0LrJPqE,https://api.spotify.com/v1/audio-analysis/5kb8hqeLEXspWJZ0LrJPqE,183973,3
5024,0.313,0.601,8,-10.492,1,0.117,0.0798,0.0153,0.0934,0.424,145.228,audio_features,7jwmwJilMUCnDuFKdJcWzV,spotify:track:7jwmwJilMUCnDuFKdJcWzV,https://api.spotify.com/v1/tracks/7jwmwJilMUCnDuFKdJcWzV,https://api.spotify.com/v1/audio-analysis/7jwmwJilMUCnDuFKdJcWzV,758080,4
5025,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,audio_features,49X0LAl6faAusYq02PRAY6,spotify:track:49X0LAl6faAusYq02PRAY6,https://api.spotify.com/v1/tracks/49X0LAl6faAusYq02PRAY6,https://api.spotify.com/v1/audio-analysis/49X0LAl6faAusYq02PRAY6,307154,4
5026,0.233,0.199,9,-16.766,1,0.0384,0.95,1.73e-05,0.317,0.114,110.554,audio_features,5kVlcdCzYsFrMnGmKjv9eG,spotify:track:5kVlcdCzYsFrMnGmKjv9eG,https://api.spotify.com/v1/tracks/5kVlcdCzYsFrMnGmKjv9eG,https://api.spotify.com/v1/audio-analysis/5kVlcdCzYsFrMnGmKjv9eG,198800,4
5027,0.444,0.85,0,-7.833,1,0.0711,0.105,0.0181,0.549,0.492,150.401,audio_features,19aoReRYJtOo2vWKPffECT,spotify:track:19aoReRYJtOo2vWKPffECT,https://api.spotify.com/v1/tracks/19aoReRYJtOo2vWKPffECT,https://api.spotify.com/v1/audio-analysis/19aoReRYJtOo2vWKPffECT,166240,4
5028,0.64,0.81,4,-10.19,1,0.033,0.031,2.22e-06,0.0492,0.804,122.868,audio_features,58mFu3oIpBa0HLNeJIxsw3,spotify:track:58mFu3oIpBa0HLNeJIxsw3,https://api.spotify.com/v1/tracks/58mFu3oIpBa0HLNeJIxsw3,https://api.spotify.com/v1/audio-analysis/58mFu3oIpBa0HLNeJIxsw3,247293,4
5029,0.497,0.719,6,-9.397,1,0.0266,0.0613,0.0,0.411,0.547,95.769,audio_features,15MJ5NThPjj6xhPcts8MiY,spotify:track:15MJ5NThPjj6xhPcts8MiY,https://api.spotify.com/v1/tracks/15MJ5NThPjj6xhPcts8MiY,https://api.spotify.com/v1/audio-analysis/15MJ5NThPjj6xhPcts8MiY,255733,4
5030,0.458,0.746,11,-9.444,0,0.0318,0.0351,0.0,0.172,0.511,166.095,audio_features,7BYqVvoXpQFhs4jJ0qqNZt,spotify:track:7BYqVvoXpQFhs4jJ0qqNZt,https://api.spotify.com/v1/tracks/7BYqVvoXpQFhs4jJ0qqNZt,https://api.spotify.com/v1/audio-analysis/7BYqVvoXpQFhs4jJ0qqNZt,368320,4
5031,0.606,0.373,10,-8.723,1,0.0362,0.689,0.0,0.609,0.617,73.749,audio_features,365aSqfttyHcCsUZyJqVlg,spotify:track:365aSqfttyHcCsUZyJqVlg,https://api.spotify.com/v1/tracks/365aSqfttyHcCsUZyJqVlg,https://api.spotify.com/v1/audio-analysis/365aSqfttyHcCsUZyJqVlg,136733,4
5032,0.414,0.262,6,-7.424,0,0.0276,0.758,5.23e-06,0.227,0.23,49.59,audio_features,0HLjKMCbQcDZGn8jKn098p,spotify:track:0HLjKMCbQcDZGn8jKn098p,https://api.spotify.com/v1/tracks/0HLjKMCbQcDZGn8jKn098p,https://api.spotify.com/v1/audio-analysis/0HLjKMCbQcDZGn8jKn098p,205307,4
5033,0.539,0.484,11,-11.383,0,0.0332,0.143,0.00409,0.373,0.653,139.47,audio_features,1IkVRv7wVWF0Eu8R12V4xk,spotify:track:1IkVRv7wVWF0Eu8R12V4xk,https://api.spotify.com/v1/tracks/1IkVRv7wVWF0Eu8R12V4xk,https://api.spotify.com/v1/audio-analysis/1IkVRv7wVWF0Eu8R12V4xk,163467,4
5034,0.751,0.385,6,-11.716,1,0.0349,0.115,0.0,0.069,0.862,117.748,audio_features,0EQCaQzKJVCXkwSiQZUVHP,spotify:track:0EQCaQzKJVCXkwSiQZUVHP,https://api.spotify.com/v1/tracks/0EQCaQzKJVCXkwSiQZUVHP,https://api.spotify.com/v1/audio-analysis/0EQCaQzKJVCXkwSiQZUVHP,176133,4
5035,0.599,0.99,4,-3.669,0,0.187,0.00232,0.000142,0.305,0.353,131.446,audio_features,7LHnmjSJ86NcEMiBp19suL,spotify:track:7LHnmjSJ86NcEMiBp19suL,https://api.spotify.com/v1/tracks/7LHnmjSJ86NcEMiBp19suL,https://api.spotify.com/v1/audio-analysis/7LHnmjSJ86NcEMiBp19suL,94427,4
5036,0.662,0.527,10,-8.81,0,0.0551,0.643,5e-06,0.0924,0.533,74.98,audio_features,0KASSQfLLEolj6H7hmksuV,spotify:track:0KASSQfLLEolj6H7hmksuV,https://api.spotify.com/v1/tracks/0KASSQfLLEolj6H7hmksuV,https://api.spotify.com/v1/audio-analysis/0KASSQfLLEolj6H7hmksuV,160693,4
5037,0.44,0.719,11,-4.469,1,0.0348,0.664,3.29e-06,0.322,0.635,79.99,audio_features,0Eok7UwcfOhuNxBNnJzeHY,spotify:track:0Eok7UwcfOhuNxBNnJzeHY,https://api.spotify.com/v1/tracks/0Eok7UwcfOhuNxBNnJzeHY,https://api.spotify.com/v1/audio-analysis/0Eok7UwcfOhuNxBNnJzeHY,122200,4
5038,0.239,0.133,0,-12.476,1,0.0313,0.915,0.0,0.0766,0.131,170.186,audio_features,0AKKbgKQ2yTlwZsM7arIC2,spotify:track:0AKKbgKQ2yTlwZsM7arIC2,https://api.spotify.com/v1/tracks/0AKKbgKQ2yTlwZsM7arIC2,https://api.spotify.com/v1/audio-analysis/0AKKbgKQ2yTlwZsM7arIC2,173240,5
5039,0.727,0.781,5,-8.614,1,0.29,0.103,0.0,0.0537,0.682,81.076,audio_features,3l6lmZCaZdnc90MI2BktqP,spotify:track:3l6lmZCaZdnc90MI2BktqP,https://api.spotify.com/v1/tracks/3l6lmZCaZdnc90MI2BktqP,https://api.spotify.com/v1/audio-analysis/3l6lmZCaZdnc90MI2BktqP,263720,4
5040,0.686,0.649,7,-12.935,1,0.0642,0.00623,0.0625,0.0592,0.76,109.984,audio_features,6J8IwGX3oHi7x9B57vmMMW,spotify:track:6J8IwGX3oHi7x9B57vmMMW,https://api.spotify.com/v1/tracks/6J8IwGX3oHi7x9B57vmMMW,https://api.spotify.com/v1/audio-analysis/6J8IwGX3oHi7x9B57vmMMW,164533,4
